date,timeframe_min,entry_time,exit_time,side,entry,exit,pnl_pts,exit_reason,or_high,or_low,or_range,vix_at_or,vix_bucket
2021-01-15,60,2021-01-15 11:09:00,2021-01-15 15:25:00,short,14475.25,14437.45,37.79999999999927,EOD,14616.15,14475.25,140.89999999999964,23.74,>15
2021-01-18,60,2021-01-18 10:18:00,2021-01-18 15:25:00,short,14315.75,14239.95,75.79999999999927,EOD,14454.9,14315.75,139.14999999999964,25.29,>15
2021-01-19,60,2021-01-19 10:16:00,2021-01-19 15:25:00,long,14420.85,14513.45,92.60000000000036,EOD,14420.85,14351.05,69.80000000000109,23.63,>15
2021-01-20,60,2021-01-20 10:26:00,2021-01-20 15:25:00,long,14587.4,14625.55,38.149999999999636,EOD,14587.4,14517.55,69.85000000000036,22.61,>15
2021-01-21,60,2021-01-21 10:55:00,2021-01-21 14:14:00,long,14737.2,14701.0,-36.20000000000073,SL,14737.2,14701.0,36.20000000000073,20.84,>15
2021-01-22,60,2021-01-22 10:15:00,2021-01-22 11:07:00,long,14612.25,14519.3,-92.95000000000073,SL,14612.25,14519.3,92.95000000000073,21.83,>15
2021-01-25,60,2021-01-25 14:30:00,2021-01-25 15:25:00,short,14261.05,14224.3,36.75,EOD,14490.1,14261.05,229.0500000000011,23.19,>15
2021-01-27,60,2021-01-27 10:30:00,2021-01-27 15:25:00,short,14112.5,13964.1,148.39999999999964,EOD,14237.95,14112.5,125.45000000000073,23.86,>15
2021-01-28,60,2021-01-28 12:35:00,2021-01-28 15:25:00,short,13794.3,13823.15,-28.850000000000364,EOD,13897.75,13794.3,103.45000000000073,24.01,>15
2021-01-29,60,2021-01-29 10:24:00,2021-01-29 15:25:00,short,13827.95,13646.7,181.25,EOD,13965.7,13827.95,137.75,24.75,>15
2021-02-01,60,2021-02-01 10:44:00,2021-02-01 12:55:00,long,13773.05,13994.349999999999,221.29999999999927,TP,13773.05,13662.4,110.64999999999964,24.95,>15
2021-02-03,60,2021-02-03 10:15:00,2021-02-03 15:25:00,long,14754.9,14788.4,33.5,EOD,14754.9,14575.35,179.54999999999927,23.67,>15
2021-02-04,60,2021-02-04 10:47:00,2021-02-04 11:15:00,short,14723.65,14794.35,-70.70000000000073,SL,14794.35,14723.65,70.70000000000073,23.21,>15
2021-02-05,60,2021-02-05 10:15:00,2021-02-05 15:25:00,short,14923.9,14933.95,-10.050000000001091,EOD,15014.15,14923.9,90.25,23.65,>15
2021-02-08,60,2021-02-08 10:23:00,2021-02-08 15:25:00,long,15119.0,15124.15,5.149999999999636,EOD,15119.0,15049.7,69.29999999999927,23.96,>15
2021-02-09,60,2021-02-09 10:35:00,2021-02-09 14:49:00,long,15196.55,15134.75,-61.79999999999927,SL,15196.55,15134.75,61.79999999999927,23.79,>15
2021-02-10,60,2021-02-10 10:15:00,2021-02-10 15:25:00,short,15071.35,15136.75,-65.39999999999964,EOD,15168.0,15071.35,96.64999999999964,24.66,>15
2021-02-11,60,2021-02-11 14:25:00,2021-02-11 15:25:00,long,15168.05,15181.3,13.25,EOD,15167.3,15067.35,99.94999999999891,23.68,>15
2021-02-12,60,2021-02-12 10:45:00,2021-02-12 13:50:00,long,15222.7,15158.55,-64.15000000000146,SL,15222.7,15158.55,64.15000000000146,22.55,>15
2021-02-15,60,2021-02-15 10:43:00,2021-02-15 15:25:00,long,15313.5,15329.65,16.149999999999636,EOD,15313.5,15254.35,59.149999999999636,21.79,>15
2021-02-16,60,2021-02-16 11:21:00,2021-02-16 15:25:00,short,15367.35,15320.6,46.75,EOD,15431.3,15367.35,63.94999999999891,21.79,>15
2021-02-17,60,2021-02-17 11:04:00,2021-02-17 13:34:00,long,15289.85,15201.3,-88.55000000000109,SL,15289.85,15201.3,88.55000000000109,21.23,>15
2021-02-18,60,2021-02-18 11:18:00,2021-02-18 12:44:00,short,15201.35,15104.15,97.20000000000073,TP,15249.95,15201.35,48.600000000000364,21.46,>15
2021-02-19,60,2021-02-19 10:15:00,2021-02-19 13:30:00,long,15112.95,15029.65,-83.30000000000109,SL,15112.95,15029.65,83.30000000000109,21.53,>15
2021-02-22,60,2021-02-22 10:15:00,2021-02-22 15:25:00,short,14867.5,14649.2,218.29999999999927,EOD,15009.7,14867.5,142.20000000000073,23.46,>15
2021-02-23,60,2021-02-23 10:20:00,2021-02-23 15:25:00,long,14782.25,14711.7,-70.54999999999927,EOD,14782.25,14653.05,129.20000000000073,24.9,>15
2021-02-25,60,2021-02-25 14:29:00,2021-02-25 15:25:00,long,15170.3,15091.35,-78.94999999999891,EOD,15170.3,15071.25,99.04999999999927,23.31,>15
2021-02-26,60,2021-02-26 10:26:00,2021-02-26 15:10:00,short,14786.0,14519.900000000001,266.09999999999854,TP,14919.05,14786.0,133.04999999999927,24.75,>15
2021-03-01,60,2021-03-01 10:20:00,2021-03-01 12:29:00,long,14766.3,14644.0,-122.29999999999927,SL,14766.3,14644.0,122.29999999999927,26.8,>15
2021-03-02,60,2021-03-02 11:10:00,2021-03-02 15:14:00,short,14815.65,14932.55,-116.89999999999964,SL,14932.55,14815.65,116.89999999999964,24.33,>15
2021-03-03,60,2021-03-03 10:31:00,2021-03-03 14:45:00,long,15064.4,15199.699999999999,135.29999999999927,TP,15064.4,14996.75,67.64999999999964,22.49,>15
2021-03-04,60,2021-03-04 11:10:00,2021-03-04 15:25:00,long,15100.65,15065.65,-35.0,EOD,15100.65,14980.25,120.39999999999964,23.25,>15
2021-03-05,60,2021-03-05 13:53:00,2021-03-05 15:25:00,short,14931.15,14952.2,-21.05000000000109,EOD,15090.95,14931.15,159.8000000000011,25.55,>15
2021-03-08,60,2021-03-08 10:44:00,2021-03-08 15:25:00,short,14991.45,14963.5,27.950000000000728,EOD,15110.25,14991.45,118.79999999999927,24.52,>15
2021-03-09,60,2021-03-09 12:21:00,2021-03-09 15:15:00,short,15037.0,15117.55,-80.54999999999927,SL,15117.55,15037.0,80.54999999999927,23.45,>15
2021-03-10,60,2021-03-10 10:30:00,2021-03-10 15:25:00,short,15162.4,15171.5,-9.100000000000364,EOD,15216.75,15162.4,54.350000000000364,21.45,>15
2021-03-12,60,2021-03-12 10:24:00,2021-03-12 13:33:00,short,15276.5,15164.7,111.79999999999927,TP,15332.6,15276.7,55.899999999999636,20.22,>15
2021-03-15,60,2021-03-15 11:03:00,2021-03-15 15:25:00,short,14819.45,14909.0,-89.54999999999927,EOD,15048.4,14819.45,228.9499999999989,22.43,>15
2021-03-16,60,2021-03-16 10:29:00,2021-03-16 13:11:00,long,15014.5,14939.9,-74.60000000000036,SL,15014.5,14939.9,74.60000000000036,20.51,>15
2021-03-17,60,2021-03-17 10:15:00,2021-03-17 15:25:00,short,14861.9,14707.15,154.75,EOD,14954.4,14861.9,92.5,20.12,>15
2021-03-18,60,2021-03-18 10:17:00,2021-03-18 13:17:00,short,14804.7,14673.900000000001,130.79999999999927,TP,14870.1,14804.7,65.39999999999964,19.31,>15
2021-03-19,60,2021-03-19 10:24:00,2021-03-19 15:25:00,long,14518.8,14723.55,204.75,EOD,14518.8,14350.5,168.29999999999927,20.96,>15
2021-03-22,60,2021-03-22 11:00:00,2021-03-22 15:25:00,short,14651.15,14752.55,-101.39999999999964,EOD,14763.55,14651.15,112.39999999999964,20.51,>15
2021-03-23,60,2021-03-23 10:30:00,2021-03-23 10:54:00,short,14747.75,14843.25,-95.5,SL,14843.25,14747.75,95.5,21.19,>15
2021-03-24,60,2021-03-24 10:15:00,2021-03-24 15:25:00,short,14665.05,14561.35,103.69999999999891,EOD,14752.15,14665.05,87.10000000000036,21.24,>15
2021-03-25,60,2021-03-25 10:20:00,2021-03-25 15:25:00,short,14407.1,14321.2,85.89999999999964,EOD,14570.9,14407.1,163.79999999999927,22.47,>15
2021-03-26,60,2021-03-26 10:22:00,2021-03-26 15:25:00,long,14506.3,14527.65,21.350000000000364,EOD,14506.3,14415.35,90.94999999999891,21.92,>15
2021-03-30,60,2021-03-30 10:15:00,2021-03-30 15:25:00,long,14743.05,14833.25,90.20000000000073,EOD,14743.05,14620.15,122.89999999999964,20.18,>15
2021-03-31,60,2021-03-31 10:21:00,2021-03-31 15:25:00,short,14724.4,14687.65,36.75,EOD,14811.85,14724.4,87.45000000000073,20.69,>15
2021-04-01,60,2021-04-01 10:28:00,2021-04-01 13:15:00,short,14761.25,14814.05,-52.79999999999927,SL,14814.05,14761.25,52.79999999999927,20.18,>15
2021-04-05,60,2021-04-05 10:15:00,2021-04-05 15:25:00,short,14561.25,14646.95,-85.70000000000073,EOD,14840.5,14561.25,279.25,22.51,>15
2021-04-06,60,2021-04-06 11:10:00,2021-04-06 15:25:00,long,14757.35,14698.9,-58.45000000000073,EOD,14757.35,14574.55,182.8000000000011,21.26,>15
2021-04-07,60,2021-04-07 10:55:00,2021-04-07 15:25:00,long,14808.4,14809.3,0.8999999999996362,EOD,14808.4,14652.15,156.25,20.79,>15
2021-04-08,60,2021-04-08 10:30:00,2021-04-08 14:35:00,long,14949.15,14870.9,-78.25,SL,14949.15,14870.9,78.25,19.84,>15
2021-04-09,60,2021-04-09 13:45:00,2021-04-09 15:25:00,short,14806.8,14839.05,-32.25,EOD,14917.85,14806.8,111.05000000000109,20.29,>15
2021-04-12,60,2021-04-12 11:34:00,2021-04-12 15:25:00,short,14384.55,14340.25,44.29999999999927,EOD,14644.65,14384.55,260.10000000000036,22.03,>15
2021-04-13,60,2021-04-13 14:08:00,2021-04-13 15:25:00,long,14448.2,14523.2,75.0,EOD,14448.2,14277.1,171.10000000000036,21.26,>15
2021-04-15,60,2021-04-15 10:16:00,2021-04-15 15:06:00,short,14432.8,14565.7,-132.90000000000146,SL,14565.7,14432.8,132.90000000000146,21.01,>15
2021-04-16,60,2021-04-16 10:24:00,2021-04-16 15:25:00,long,14668.55,14597.95,-70.59999999999854,EOD,14668.55,14562.9,105.64999999999964,20.54,>15
2021-04-19,60,2021-04-19 10:39:00,2021-04-19 15:25:00,long,14323.9,14364.25,40.350000000000364,EOD,14323.9,14192.3,131.60000000000036,22.24,>15
2021-04-20,60,2021-04-20 10:15:00,2021-04-20 14:40:00,short,14440.65,14268.549999999997,172.10000000000218,TP,14526.7,14440.65,86.05000000000109,21.95,>15
2021-04-22,60,2021-04-22 10:29:00,2021-04-22 15:25:00,long,14271.1,14396.7,125.60000000000036,EOD,14271.1,14153.95,117.14999999999964,23.0,>15
2021-04-23,60,2021-04-23 10:16:00,2021-04-23 14:22:00,long,14401.05,14322.45,-78.59999999999854,SL,14401.05,14322.45,78.59999999999854,22.62,>15
2021-04-27,60,2021-04-27 11:08:00,2021-04-27 15:25:00,long,14583.1,14654.3,71.19999999999891,EOD,14583.1,14489.15,93.95000000000073,23.31,>15
2021-04-28,60,2021-04-28 10:42:00,2021-04-28 15:25:00,long,14764.25,14855.55,91.29999999999927,EOD,14764.25,14698.95,65.29999999999927,22.71,>15
2021-04-29,60,2021-04-29 10:36:00,2021-04-29 15:25:00,short,14896.3,14880.05,16.25,EOD,15043.15,14896.3,146.85000000000036,22.66,>15
2021-04-30,60,2021-04-30 13:43:00,2021-04-30 15:25:00,short,14734.2,14620.75,113.45000000000073,EOD,14855.3,14734.2,121.09999999999854,23.16,>15
2021-05-03,60,2021-05-03 10:39:00,2021-05-03 15:25:00,long,14561.2,14633.7,72.5,EOD,14561.2,14417.65,143.5500000000011,23.75,>15
2021-05-04,60,2021-05-04 13:14:00,2021-05-04 15:25:00,short,14581.4,14504.9,76.5,EOD,14722.0,14581.4,140.60000000000036,22.53,>15
2021-05-05,60,2021-05-05 10:45:00,2021-05-05 15:25:00,long,14604.65,14633.85,29.200000000000728,EOD,14604.65,14510.0,94.64999999999964,22.85,>15
2021-05-06,60,2021-05-06 10:16:00,2021-05-06 12:33:00,short,14636.7,14697.25,-60.54999999999927,SL,14697.25,14636.7,60.54999999999927,21.85,>15
2021-05-07,60,2021-05-07 10:17:00,2021-05-07 15:25:00,short,14816.85,14808.6,8.25,EOD,14862.6,14816.85,45.75,21.36,>15
2021-05-10,60,2021-05-10 12:39:00,2021-05-10 15:25:00,long,14950.45,14944.65,-5.800000000001091,EOD,14950.45,14893.0,57.45000000000073,20.65,>15
2021-05-11,60,2021-05-11 10:15:00,2021-05-11 15:25:00,long,14847.6,14847.05,-0.5500000000010914,EOD,14847.6,14774.3,73.30000000000109,19.93,>15
2021-05-12,60,2021-05-12 10:22:00,2021-05-12 15:25:00,short,14730.05,14702.0,28.049999999999272,EOD,14823.55,14730.05,93.5,20.11,>15
2021-05-14,60,2021-05-14 11:46:00,2021-05-14 15:25:00,short,14619.8,14687.3,-67.5,EOD,14749.4,14619.8,129.60000000000036,20.2,>15
2021-05-17,60,2021-05-17 10:15:00,2021-05-17 15:25:00,long,14811.4,14927.4,116.0,EOD,14811.4,14726.65,84.75,19.63,>15
2021-05-18,60,2021-05-18 11:05:00,2021-05-18 15:25:00,long,15123.55,15113.6,-9.949999999998909,EOD,15123.55,15043.9,79.64999999999964,18.85,>15
2021-05-19,60,2021-05-19 13:37:00,2021-05-19 15:25:00,short,15052.85,15013.4,39.45000000000073,EOD,15133.1,15052.85,80.25,19.47,>15
2021-05-20,60,2021-05-20 14:15:00,2021-05-20 15:25:00,short,14961.5,14916.25,45.25,EOD,15068.5,14961.5,107.0,19.33,>15
2021-05-21,60,2021-05-21 10:19:00,2021-05-21 15:25:00,long,15076.3,15178.0,101.70000000000073,EOD,15076.3,14986.4,89.89999999999964,19.01,>15
2021-05-24,60,2021-05-24 14:48:00,2021-05-24 15:25:00,long,15250.0,15178.75,-71.25,EOD,15250.0,15146.5,103.5,19.49,>15
2021-05-25,60,2021-05-25 10:48:00,2021-05-25 15:25:00,short,15248.0,15218.5,29.5,EOD,15291.75,15248.0,43.75,18.73,>15
2021-05-26,60,2021-05-26 10:23:00,2021-05-26 15:25:00,long,15257.05,15303.0,45.95000000000073,EOD,15257.05,15195.5,61.54999999999927,18.7,>15
2021-05-27,60,2021-05-27 11:03:00,2021-05-27 14:33:00,long,15330.7,15279.5,-51.20000000000073,SL,15330.7,15279.5,51.20000000000073,18.67,>15
2021-05-28,60,2021-05-28 11:02:00,2021-05-28 13:35:00,short,15406.05,15453.55,-47.5,SL,15453.55,15406.05,47.5,18.67,>15
2021-05-31,60,2021-05-31 10:15:00,2021-05-31 15:25:00,long,15496.9,15586.25,89.35000000000036,EOD,15496.4,15374.9,121.5,16.89,>15
2021-06-01,60,2021-06-01 10:15:00,2021-06-01 15:25:00,short,15590.25,15579.15,11.100000000000364,EOD,15660.25,15590.25,70.0,16.73,>15
2021-06-02,60,2021-06-02 10:21:00,2021-06-02 15:00:00,short,15492.75,15563.3,-70.54999999999927,SL,15563.3,15492.75,70.54999999999927,16.5,>15
2021-06-03,60,2021-06-03 10:44:00,2021-06-03 15:01:00,short,15644.9,15682.95,-38.05000000000109,SL,15682.95,15644.9,38.05000000000109,15.62,>15
2021-06-04,60,2021-06-04 10:27:00,2021-06-04 10:38:00,long,15732.45,15681.05,-51.400000000001455,SL,15732.45,15681.05,51.400000000001455,15.96,>15
2021-06-07,60,2021-06-07 10:20:00,2021-06-07 15:25:00,long,15725.1,15750.3,25.19999999999891,EOD,15725.1,15679.45,45.649999999999636,15.0,12-15
2021-06-09,60,2021-06-09 12:12:00,2021-06-09 13:10:00,long,15792.45,15723.85,-68.60000000000036,SL,15792.45,15723.85,68.60000000000036,14.72,12-15
2021-06-10,60,2021-06-10 10:25:00,2021-06-10 15:25:00,long,15708.35,15739.85,31.5,EOD,15708.35,15649.85,58.5,15.03,>15
2021-06-11,60,2021-06-11 11:29:00,2021-06-11 15:25:00,short,15788.9,15802.0,-13.100000000000364,EOD,15834.95,15788.9,46.05000000000109,14.4,12-15
2021-06-14,60,2021-06-14 13:24:00,2021-06-14 15:25:00,long,15791.4,15817.8,26.399999999999636,EOD,15791.4,15607.75,183.64999999999964,14.87,12-15
2021-06-15,60,2021-06-15 10:17:00,2021-06-15 15:25:00,long,15891.05,15865.0,-26.049999999999272,EOD,15891.05,15846.85,44.19999999999891,14.38,12-15
2021-06-16,60,2021-06-16 10:20:00,2021-06-16 15:25:00,short,15816.2,15761.25,54.95000000000073,EOD,15880.45,15816.2,64.25,14.69,12-15
2021-06-17,60,2021-06-17 10:17:00,2021-06-17 14:15:00,long,15737.85,15648.3,-89.55000000000109,SL,15737.85,15648.3,89.55000000000109,15.14,>15
2021-06-18,60,2021-06-18 10:27:00,2021-06-18 15:25:00,short,15570.35,15723.8,-153.4499999999989,EOD,15756.5,15570.35,186.14999999999964,15.63,>15
2021-06-21,60,2021-06-21 10:17:00,2021-06-21 15:25:00,long,15609.3,15750.0,140.70000000000073,EOD,15609.3,15505.9,103.39999999999964,15.91,>15
2021-06-22,60,2021-06-22 10:15:00,2021-06-22 13:59:00,long,15887.6,15813.3,-74.30000000000109,SL,15887.6,15813.3,74.30000000000109,14.64,12-15
2021-06-23,60,2021-06-23 10:15:00,2021-06-23 15:25:00,short,15752.6,15688.7,63.899999999999636,EOD,15862.8,15753.45,109.34999999999854,15.08,>15
2021-06-24,60,2021-06-24 12:11:00,2021-06-24 15:25:00,long,15762.5,15792.95,30.450000000000728,EOD,15762.5,15707.2,55.29999999999927,15.18,>15
2021-06-25,60,2021-06-25 12:40:00,2021-06-25 15:25:00,long,15840.05,15856.95,16.900000000001455,EOD,15840.05,15772.55,67.5,14.78,12-15
2021-06-28,60,2021-06-28 10:35:00,2021-06-28 15:25:00,short,15845.2,15819.4,25.80000000000109,EOD,15915.35,15845.2,70.14999999999964,13.52,12-15
2021-06-29,60,2021-06-29 10:40:00,2021-06-29 15:25:00,short,15757.25,15750.65,6.600000000000364,EOD,15835.5,15757.25,78.25,13.32,12-15
2021-06-30,60,2021-06-30 10:15:00,2021-06-30 14:01:00,long,15812.15,15774.5,-37.649999999999636,SL,15812.15,15774.5,37.649999999999636,12.73,12-15
2021-07-01,60,2021-07-01 10:16:00,2021-07-01 15:25:00,short,15708.1,15692.1,16.0,EOD,15755.05,15708.1,46.94999999999891,13.06,12-15
2021-07-02,60,2021-07-02 10:45:00,2021-07-02 13:00:00,short,15649.95,15706.2,-56.25,SL,15706.2,15649.95,56.25,12.68,12-15
2021-07-05,60,2021-07-05 10:16:00,2021-07-05 15:25:00,long,15821.25,15843.25,22.0,EOD,15821.25,15763.7,57.54999999999927,12.33,12-15
2021-07-06,60,2021-07-06 11:09:00,2021-07-06 15:07:00,long,15875.6,15813.75,-61.850000000000364,SL,15875.6,15813.75,61.850000000000364,12.0,12-15
2021-07-07,60,2021-07-07 14:00:00,2021-07-07 15:25:00,long,15850.65,15890.0,39.350000000000364,EOD,15850.65,15780.55,70.10000000000036,12.5,12-15
2021-07-08,60,2021-07-08 10:16:00,2021-07-08 12:52:00,short,15842.85,15758.65,84.20000000000073,TP,15884.95,15842.85,42.100000000000364,12.51,12-15
2021-07-09,60,2021-07-09 10:19:00,2021-07-09 15:25:00,long,15690.7,15691.1,0.3999999999996362,EOD,15690.7,15633.45,57.25,13.47,12-15
2021-07-12,60,2021-07-12 10:15:00,2021-07-12 13:10:00,long,15780.8,15746.75,-34.04999999999927,SL,15780.8,15746.75,34.04999999999927,12.73,12-15
2021-07-13,60,2021-07-13 10:51:00,2021-07-13 11:57:00,short,15748.25,15794.0,-45.75,SL,15794.0,15748.25,45.75,12.62,12-15
2021-07-14,60,2021-07-14 10:39:00,2021-07-14 15:25:00,long,15811.35,15837.8,26.44999999999891,EOD,15811.35,15764.55,46.80000000000109,12.86,12-15
2021-07-15,60,2021-07-15 10:40:00,2021-07-15 15:25:00,long,15902.15,15922.5,20.350000000000364,EOD,15902.15,15858.45,43.69999999999891,12.66,12-15
2021-07-16,60,2021-07-16 10:20:00,2021-07-16 15:25:00,short,15919.35,15923.35,-4.0,EOD,15961.3,15919.35,41.94999999999891,12.14,12-15
2021-07-19,60,2021-07-19 13:05:00,2021-07-19 15:25:00,short,15740.15,15758.35,-18.200000000000728,EOD,15836.8,15740.15,96.64999999999964,12.33,12-15
2021-07-20,60,2021-07-20 10:28:00,2021-07-20 15:25:00,short,15642.75,15630.05,12.700000000000728,EOD,15725.35,15642.75,82.60000000000036,13.14,12-15
2021-07-22,60,2021-07-22 10:17:00,2021-07-22 15:25:00,long,15796.3,15829.65,33.350000000000364,EOD,15796.3,15729.25,67.04999999999927,12.26,12-15
2021-07-23,60,2021-07-23 13:06:00,2021-07-23 15:25:00,long,15876.05,15847.35,-28.69999999999891,EOD,15875.9,15769.0,106.89999999999964,11.72,<12
2021-07-26,60,2021-07-26 10:33:00,2021-07-26 15:25:00,long,15880.6,15821.85,-58.75,EOD,15880.6,15799.4,81.20000000000073,12.07,12-15
2021-07-27,60,2021-07-27 11:05:00,2021-07-27 12:42:00,short,15845.1,15772.700000000003,72.39999999999782,TP,15881.3,15845.1,36.19999999999891,12.44,12-15
2021-07-28,60,2021-07-28 10:21:00,2021-07-28 15:25:00,short,15626.7,15709.4,-82.69999999999891,EOD,15761.55,15626.7,134.84999999999854,14.2,12-15
2021-07-29,60,2021-07-29 10:42:00,2021-07-29 15:25:00,long,15785.4,15778.15,-7.25,EOD,15785.4,15738.65,46.75,13.04,12-15
2021-07-30,60,2021-07-30 13:43:00,2021-07-30 15:13:00,long,15823.05,15749.3,-73.75,SL,15823.05,15749.3,73.75,13.05,12-15
2021-08-02,60,2021-08-02 11:27:00,2021-08-02 15:25:00,long,15874.9,15891.1,16.200000000000728,EOD,15874.9,15838.7,36.19999999999891,13.01,12-15
2021-08-03,60,2021-08-03 10:15:00,2021-08-03 14:37:00,long,15969.7,16077.300000000003,107.60000000000218,TP,15969.7,15915.9,53.80000000000109,13.26,12-15
2021-08-04,60,2021-08-04 10:18:00,2021-08-04 15:25:00,long,16263.5,16255.05,-8.450000000000728,EOD,16263.5,16188.55,74.95000000000073,13.52,12-15
2021-08-05,60,2021-08-05 12:46:00,2021-08-05 15:25:00,long,16293.3,16283.2,-10.099999999998545,EOD,16293.3,16211.2,82.09999999999854,13.01,12-15
2021-08-06,60,2021-08-06 10:32:00,2021-08-06 15:25:00,short,16276.25,16251.5,24.75,EOD,16336.4,16276.25,60.149999999999636,12.8,12-15
2021-08-09,60,2021-08-09 11:56:00,2021-08-09 15:25:00,short,16256.25,16261.65,-5.399999999999636,EOD,16320.45,16256.45,64.0,12.69,12-15
2021-08-10,60,2021-08-10 10:53:00,2021-08-10 14:01:00,long,16329.4,16267.95,-61.44999999999891,SL,16329.4,16267.95,61.44999999999891,12.56,12-15
2021-08-11,60,2021-08-11 10:30:00,2021-08-11 15:25:00,short,16205.4,16284.1,-78.70000000000073,EOD,16337.4,16205.4,132.0,12.95,12-15
2021-08-12,60,2021-08-12 10:23:00,2021-08-12 15:25:00,long,16335.65,16367.3,31.649999999999636,EOD,16335.65,16287.15,48.5,12.64,12-15
2021-08-13,60,2021-08-13 10:15:00,2021-08-13 15:25:00,long,16447.2,16524.65,77.45000000000073,EOD,16447.2,16385.0,62.20000000000073,12.52,12-15
2021-08-16,60,2021-08-16 10:28:00,2021-08-16 15:25:00,long,16548.55,16555.7,7.150000000001455,EOD,16548.55,16481.5,67.04999999999927,13.43,12-15
2021-08-17,60,2021-08-17 12:04:00,2021-08-17 15:00:00,short,16518.6,16590.8,-72.20000000000073,SL,16590.8,16518.6,72.20000000000073,13.48,12-15
2021-08-18,60,2021-08-18 10:15:00,2021-08-18 11:47:00,long,16697.9,16656.35,-41.55000000000291,SL,16697.9,16656.35,41.55000000000291,13.22,12-15
2021-08-23,60,2021-08-23 10:29:00,2021-08-23 15:25:00,short,16490.05,16490.8,-0.75,EOD,16592.25,16490.05,102.20000000000073,13.89,12-15
2021-08-24,60,2021-08-24 13:19:00,2021-08-24 15:25:00,long,16579.55,16615.9,36.35000000000218,EOD,16579.55,16496.0,83.54999999999927,13.63,12-15
2021-08-25,60,2021-08-25 11:24:00,2021-08-25 11:36:00,long,16698.9,16650.5,-48.400000000001455,SL,16698.9,16650.5,48.400000000001455,13.45,12-15
2021-08-26,60,2021-08-26 10:18:00,2021-08-26 12:51:00,long,16675.8,16612.7,-63.099999999998545,SL,16675.8,16612.7,63.099999999998545,13.69,12-15
2021-08-27,60,2021-08-27 10:30:00,2021-08-27 15:25:00,long,16655.1,16697.8,42.70000000000073,EOD,16655.1,16566.95,88.14999999999782,13.06,12-15
2021-08-30,60,2021-08-30 10:15:00,2021-08-30 15:25:00,long,16854.15,16945.45,91.29999999999927,EOD,16854.15,16766.2,87.95000000000073,13.56,12-15
2021-08-31,60,2021-08-31 12:11:00,2021-08-31 15:21:00,long,16994.9,17151.300000000003,156.40000000000146,TP,16994.9,16916.7,78.20000000000073,13.54,12-15
2021-09-01,60,2021-09-01 10:30:00,2021-09-01 15:25:00,short,17149.1,17062.25,86.84999999999854,EOD,17224.95,17149.1,75.85000000000218,15.49,>15
2021-09-02,60,2021-09-02 10:41:00,2021-09-02 15:25:00,long,17131.95,17226.7,94.75,EOD,17131.95,17063.6,68.35000000000218,13.72,12-15
2021-09-03,60,2021-09-03 10:41:00,2021-09-03 13:40:00,short,17255.65,17311.15,-55.5,SL,17311.15,17255.65,55.5,14.25,12-15
2021-09-06,60,2021-09-06 10:21:00,2021-09-06 15:25:00,short,17380.05,17377.1,2.9500000000007276,EOD,17428.9,17380.05,48.85000000000218,15.05,>15
2021-09-07,60,2021-09-07 10:17:00,2021-09-07 12:36:00,short,17292.25,17423.2,-130.95000000000073,SL,17423.2,17292.25,130.95000000000073,15.03,>15
2021-09-08,60,2021-09-08 12:24:00,2021-09-08 15:25:00,short,17325.2,17372.05,-46.849999999998545,EOD,17381.95,17325.2,56.75,14.81,12-15
